,podcast name,review name,review score,review text
2935,Starting Strength Channel,Nothing to write home about...,3,Sounds like the strength coach that ripped my hamstring in college...There's better strength and conditioning podcasts that are more science based and less Rip driven.
2936,Starting Strength Channel,Great podcasts.,5,The best podcast out there for strength training bar none.
2937,Starting Strength Channel,Best and most informative strength podcast,5,"If you are looking to get strong and have a better quality of life, then this is the podcast for you."
2938,Starting Strength Channel,Change,5,Changed how I viewed working out for 25 years and totally for the better. If your 20 something start now. You will not regret it or start at 50 like me.
2939,Starting Strength Channel,No BS!,5,Best common sense advice I've heard on strength training!
2940,Starting Strength Channel,Learn from the Master,5,"Mark Rippetoe delivers his advice on everything related to getting strong using the barbell exercises. His advice comes from literally thousands of hours of training and coaching people from all walks of life, combined with his own considerable powerlifting experience. One of the best podcasts out there, I can't recommend it enough."
2941,Starting Strength Channel,Age & Fat,5,Excellent.
2942,Starting Strength Channel,Good information,5,Always like to hear Rip’s take on the Ask Rip and the various articles.
2943,Starting Strength Channel,A Lie Agreed Upon....,5,Very well formulated opinion from Rip...back up by proof. 5 Stars.
2944,Starting Strength Channel,Q an A episodes,2,"Generally Q an A episodes are quite interesting and entertaining.
His Q and A’s are like sitting at the bar with your inebriated grandfather.
Look I get it, but being a bitter old man, hubris, is not genuine...
Thanks"
2945,Starting Strength Channel,The plain truth about getting stronger,5,"I learned about Mark Rippetoe when I starting to learn to squat and really committing to getting stronger. Eventually I started Powerlifting, then competing, and eventually several World Records in Powerlifting. I have a good coach and a knowledgeable strength community. 4 years at competition level and immersing my self in the strength sports and helping others get fit by getting stronger, my experiences have led me to believe no one knows more about building strength then Mark Rippetoe. I respect his practical evidence base approach to getting stronger. He has a no nonsense approach that can be applied to ANYONE! Before you fall for the BS touted by so called fitness “Influencers” and fads, listen first to Rip."
2946,Starting Strength Channel,An Interview With ...,3,"Just be warned that any episode that features and interview you should expect that Mark mark ask a question, then cut the interviewee off after 10 words, then answer the question himself."
2947,Starting Strength Channel,Just love this show,5,"Rip is, per standard, frickin awesome lol. I love the Rippetoe take on pretty much all matters and the show is outstanding for the entertainment value alone. Couple that with rock solid, time tested, proven methods and great information and you have the best tool (besides barbells) to get in the best shape of your life. Starting Strength is a game changer. And this is hands down the most useful podcast on the interwebs. Thanks, and keep em coming!"
2948,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Who is your Favorite woman trainer,5,I just started listening to your podcast and I’m really enjoying it. I know a lot of your stuff is geared to men but do you have a favorite woman trainer/podcaster that you would suggest!
2949,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Helpful for all Ages,5,"Awesome podcast. I just turned 29 years old and love training. I did local professional wrestling for 11 years and all of the practical, joint friendly training has helped me tremendously from the wear and tear from wrestling and put me in a position to continue loving training as I move into my 30s and beyond as I raise my 2 young kids. You’re the man Jay!"
2950,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,New Listener,5,"Hey Jay, my name is Joshua Meadows and my trainer turned me on to listening to you in recent days. I wanted to say thank you for being a huge help to this 41 year old with diet and fitness. Please keep telling the truth and helping guys like me."
2951,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Best Podcast Out There,5,"I have been following Jay’s stuff since I stumbled on his blog after I graduated college back in 2010. I’ve been a member of the RSC and now Renegade Strong since that time. I used to go to his blog multiple times per week hoping to see a new post. Things haven’t changed a bit except now I check my podcast app just as frequently instead of the blog. I listen to a handful of fitness podcasts but Jay’s is the only one that I listen to regardless of the topic. If your into fitness, self improvement, motivation, old school hip-hop, wrestling, and even comedy, then Jay’s podcast is a must subscribe."
2952,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Jay,5,"I really enjoy listening to Jay. It’s almost like hanging out with one of your boys who happens to be an expert in training. I used listen to different strength training podcast, but a lot of times those guys would speak over the everyday guy’s head. Not Jay he makes it easy to understand and his passion comes out through that."
2953,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Thank You to You and Jack,5,"Hey Jay,
My name is Bacilio and I’m a long time follower of your stuff. I recently subscribed to your Renegade subscription monthly workouts and I wish i would have done it sooner. The workouts have massively helped with my low back pain being almost non existent all while making steady gains. I have a home gym and luckily I can do most everything. I don’t have dumbbells so I substitute land mine stuff and body weight stuff with bands and a weighted vest.
I do jiu Jitsu a lot - not now because of the pandemic - but my body felt shot after lifting heavy all the time for low reps and trying to train. Now I’m feeling great - so thank you very much.
Can you do me a favor and tell Jack Penner thank you. I don’t know if he remembers me but a while back in 2017 I wrote him a message and he responded. I asked him for some advice on getting into Physician Assistant school. I remember him going to MD school about the same time. He gave me valuable advice on my essay. Needless to say - I go in that year and I am now a practicing physician assistant. I like to think it was because of him.
To anyone reading this - Jay’s stuff is so valuable and I wish I would have signed up earlier. I didn’t because I was I’m school and in debt - but if I had the money i would have done it sooner.
Best Wishes Jay and thanks to you and Jack. I’ll keep following your stuff and competing the weekly lifts.
- Bacilio Ruiz"
2954,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Quarantine,5,"Great pod Jay really enjoyed all aspects. I think you nailed it as far as eating healthy and taking key supplements. I haven’t tried athletic greens yet mainly because I juice celery, apples, ginger, and cucumber as often as possible. Obviously lately it’s been difficult to get all the ingredients lately so I may look into the green supplement. Thanks again for keeping us informed and safe.
Stay strong,
Matt"
2955,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Thanks!,5,"I've been listening for about five years now and have enjoyed watching your own evolution while greatly helping mine! I know I'm one of many who really appreciate you a ton. Thanks, Jay!"
2956,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Great content always,5,"Thanks Jason for all that you do. Your podcasts are informative, refreshing and knowledgeable. Reminds me to train hard and keep doing what I love so thanks."
2957,Renegade Radio with Jay Ferruggia: Fitness | Nutrition | Lifestyle | Strength Training | Self Help | Motivation,Awesome Podcast!!!,5,"Jay, host of the Renegade Radio podcast, highlight all good aspects and more in this can’t miss podcast! The host and expert guests offer insightful advice and information that is helpful to anyone that listens!"
2958,Super Human Radio,Too many ads,2,"Content of the podcast is amazing. Just way too many ads. The JRE podcast is one of the biggest podcasts in the world, and does it right. Ads at the beginning and the end, because he cares about his listeners."
2959,Super Human Radio,Open honest and informative,5,Carl is a wealth of knowledge and i appreciate and appreciate his open and honest personality . Im a 57 year old PT and Wellness Coach with a keen interest in anti aging for myself and my clients and constantly learning something new from he and his guest.
2960,Super Human Radio,Carl's the Man,5,"I've been listening to Carl for over 6 years now and I've learned so much over the years. He produces a lot of content so I only have time to listen to shows that really interests me. But when I do listen, I always learn something new. And Carl's not afraid to admit when he's wrong."
2961,Super Human Radio,Life Teachers,5,"Just listened to Carl and Mike Mahler, you guys are awesome, I learn so much from you guys, thanks for everything that you these us. SHR#2307"
2962,Super Human Radio,Very informative and fun to listen to,5,"I can’t remember how I discovered this show but boy am I glad I did. I have learned so much from Carl, especially the dangers of long term keto. I really like his sense of humor and he’s very knowledgeable in so many topics. I highly recommend it."
2963,Super Human Radio,Amazing!!,5,I have listened to this podcast for almost 10 years now. Carl has been one of the most important and positive influences in my life and we have never met. The information from this show is the only reason my mother is alive today (pancreatic cancer). You are missing out if you are not a regular listener. Thank you Carl!!!
2964,Super Human Radio,Always learning,5,"I've been listening to Carl for many years and have learned so much from him and his guests. I wish I had his rentention of knowledge! His commitment to health and fitness is nothing short of inspiring. ""Muscle is metabolic currency, get in to the gym and make a deposit today!"" I will do that Carl, and continue to do that throughout my life. Thanks friend for your support and encouragement to all of us in your audience."
2965,Super Human Radio,Super cast! Super info!,5,"Carl has spent over 10 years grilling the best minds in the health and fitness space, and somehow has RETAINED everything learned on his shows from that time. The man has a mind like a sponge. He also has a giant heart, as he has made it his personal responsibility to better the human condition by doing everything he can to find the answers to chronic disease, suffering, obesity...etc. On top of that, you get first person access to world champions, renowned scholars, athletic and supplement insiders, and groundbreaking scientist on the regular. This show is the best part of any time I have to waste."
2966,Super Human Radio,An audio PhD on health,5,"Excellent source of information from the ‘tried and true’ to the ‘tip of the spear’ in leading research on all things health, mind/body/soul. The King of all exercises is the squat; listening to this podcast is like the squat exercise but for your brain."
2967,Super Human Radio,Couldn’t get any better info for health.,5,"This podcast is the most informative about physical fitness I have ever listened to. The countless topic that I’ve heard from this show has hands down not only changed my life with diet, supplementation and workouts but also to those I share it with. I couldn’t recommend a better source for info, regarding taking care of your body If you’re in love with physical culture. Thanks Karl, I will always look forward to the topics you discuss as well as the well informative guest and co host you have on the show."
2968,Super Human Radio,I like it,5,"You may not agree with everything, but there are interesting things to learn in every podcast."
2969,Super Human Radio,The Howard Stern show of health Podcasts,5,"If I could listen to only one podcast about health, strength and antiaging it would be Superhuman radio with Host Carl Lenore. This is a daily show with informative insightful and entertaining guests in the health and wellness field from around the world. Listen once and you will be hooked!"
2970,Super Human Radio,My GO-TO health/fitness podcast,5,"Carl may initially come off as a meathead with some anger issues, but once you give him a chance, you’ll see he’s actually a very informed physical culturist who is passionate about his beliefs. His interview subjects are always interesting. You will see there are different types of shows he does each week like Casual Fridays w/ Alisa and sometimes the author of the excellent Suppversity blog. This used to be my 2nd favorite health/fitness podcast after Ben Greenfield, but I now find myself listening to Superhuman Radio even more! Listen to a week worth of podcasts and you’ll be hooked!"
2971,Super Human Radio,Physical culture,5,Love this show.
2972,Super Human Radio,This guy knows his stuff!,5,"Carl might sound like some Jersey Shore goomba, but he really knows his stuff! I'm quite impressd. I started reseaching anti-aging, longevity and functional fitness a while back, but now I just listen to his show for most of my starting material. He has great guests on that run the gamut from doctors to physical trainers and athletes and everything in between, all giving great insight into physical development, anti-aging and longevity."
2973,Super Human Radio,One long commercial,1,"Interspersed with very thin understanding of “current event"" health information."
2974,Super Human Radio,Super Human Educated,5,I will say without a single RANT.....Carl is always on target. The interviews are conducted with expertise and we learn right along with Carl how to become the Super Humans we were meant to be. His physical knowledge and ability to use information to crack primal needs keeps me coming back for every episode.
2975,Super Human Radio,Very informative,5,This covers some great topics and gets very deep into the information. I suggest picking topics you’re interested in hearing and listening to those. I’ve found if I’m not that interested in the topic of discussion it gets boring very quickly.
2976,Super Human Radio,Addicted!,5,"I've been listening to Alisa and Carl for about 5 months and I can't describe how happy I am to have found their podcast. In the world we live in today, where media brainwashes the masses, it can be difficult to have a mind of your own and not follow the ""popular"" ways of living and raising a family. I appreciate their honesty and their stance on very debated issues in our country!"
2977,Super Human Radio,Ads Are Squashing Content In More Clever Ways,3,"The content in this show is really good. Yes, the ads are long, but hey everyone has to pay the bills. What’s getting annoying is when the host comes back after the ads on to provide more content and starts trying to sell more supplements or promote campaigns to encourage listeners to actually listen to the ads. These practices are pushing me closer to the unsubscribing."
2978,Super Human Radio,Much better info elsewhere,2,"Gimmicky, half-truths, quasi-scientific hocus pocus. The host of this podcast uses just enough scientific window dressing to give the appearance of authenticity. Most of the advice on this podcast falls flat. What Gary Null was to the lay audience of the 1970's, this podcast is to today's generation. Look elsewhere for good training advice."
2979,Super Human Radio,Inspiring health,5,"An inspiring health / physical culture podcast that inspires me to strength train regularly, eat smart, and speak far more confidently with physicians."
2980,Super Human Radio,"Fascinating, educational, and entertaining",5,The title says it all. Carl has been putting out this amazing show for years. It's a great way to keep up with the latest research as well as learning the basics if you're just getting started.
2981,Super Human Radio,A++++,5,A true pioneer in healthy lifestyle podcasts. Carl is the real deal.
2982,Super Human Radio,Become Limitless,5,"This is by far one of the best podcasts in the physical culture space. Carl Lenore has made it his mission to get real answers to questions regarding health, strength, and longevity. I just can't say enough about this podcast. If you want to be superhuman then you must give this podcast a listen."
2983,Super Human Radio,"Get over it, Carl",1,"This is specific to episode 17 where insecure baby Carl Lenore apparently decided to take potshots at me. Both he and his girlfriend or wife or whatever need to get over it.
Number one, he and she are both wrong about menopause with every study on the science of fat gain saying it’s due to lowered activity. PERIOD. But they don’t like science, they like nonsense.
Second, here’s the story: over 10 years ago (TEN YEARS) little Carl asked me to be on his podcast. HE ASKED ME.
Subsequently he said on his wall that soy lowered testosterone and male fertility. I told him that 1 billion Chinese said he’s wrong.
And like the other insecure children in this industry, he cracked. Suddenly I sucked and didn’t know anything and he didn’t respect me.
Remember kids: HE ASKED ME TO BE ON HIS PODCAST.
Well a decade later he’s still butthurt over me.
Get over it Carl."
2984,Super Human Radio,90% commercials,1,"It's impossible to listen to this podcast. Carl inserts a commercial break every 5 minutes. It's beyond excessive. If you want a little bit of information sprinkled in with messages from the sponsors, this is the podcast for you."
2985,Super Human Radio,BEST Podcast for health and Longevity,5,"One of the best things i like about Carl and this podcast is that he brings on the Authors of the papers that he is discussing and interviews them which shows his insane critical thinking ability to break down the information and ask some of the best questions I've ever heard. This brings so much credibility to these topics and just an immense platform to learn from. BP Power Hour is one of my favorite, and Dr, Jeff is anothe staple. Keep up the good work. I've been listening and learning for at least 7 years now. And i'm not leaving."
2986,Super Human Radio,"Awesome show, highly recommend!",5,"Carl and his guests provide some incredibly compelling content that’s geared to help you take actionable steps to live a healthier, more well-rounded life.
Highly recommend listening and subscribing to Super Human Radio if you want the knowledge AND mindsets to improve your body, mind & spirit (and experience life with a new physical and emotional resilience as a result)!"
2987,Super Human Radio,Health and Wellbeing Go-To Podcast,5,"I've been listening to Super Human Radio for years. I never miss a podcast. Informative, real-world, science-based knowledge on wellness, TRT and all things health related."
2988,The Evan Brand Show,Awesome information!,5,"I’ve been enjoying Evan’s podcast, but especially the episode with Stephanie Seneff was packed with awesome information!"
2989,The Evan Brand Show,Learning about mold,5,Evan! Really appreciate your talks on mold from this podcast. I’m also a canary in the coalmine and appreciate your free info on mold and understanding it in detail. Thank you!
2990,The Evan Brand Show,Great Info,5,"Thank you Evan for all the work that you do and all the info that you share! Such valuable information, you have the gift of teaching."
2991,The Evan Brand Show,Great information!,5,"I really appreciate the information Evan provides, and just had my first consultation and ordered my tests. I love the practical advice and solutions he provides, and his down to earth manner. This is a great podcast for anyone who is frustrated by chronic health issues. Thank you!"
2992,The Evan Brand Show,Great podcast!,5,"Love Evan Brand! I’m a certified FDNP and continue to learn daily from you and your guests. I love functional health and everything we do for people.
I have a 3 yr old daughter I would love to get help from you with some day!"
2993,The Evan Brand Show,Life Changing,5,The amount of knowledge that Evan Brand gives out in this podcast is extremely valuable and especially salient in this day and age. Thank you for continuing to give so much value away for free! This isn’t dummed down information - Evan expects his listeners to rise to meet him by talking about things that are challenging and intelligent.
2994,The Evan Brand Show,Incredible,5,"The wealth of knowledge blows me away. This and Dr. J’s podcast are my absolute favorites. Your time and effort does not go unnoticed! I listen to every episode, take notes and endlessly appreciate both of you."
2995,The Evan Brand Show,RNV,5,"Absolutely LOVE this podcast. It’s packed with valuable information, actionable steps, and lots of nuance based on different people’s biologies. I look forward to a new episode each week. There’s always so ething new to learn. Your spreading of knowledge (for free) is SO appreciated. Keep up the good work!"
2996,The Evan Brand Show,Best Functional Medicine Podcast,5,Thanks Evan and Dr J for your dedication to getting great info out there! If I have time to listen to a podcast (for my own health or professional development) this is the one I choose every time!
2997,The Evan Brand Show,Great informative podcast,5,"I have learned so much from Evan and Dr. J. I love that this podcast has no advertisements or commercials. I read Evan’s book on stress and found the podcast through the ebook and I’ve been listening for years. I’ve learned so much about health and the root causes. I love the style of this podcast, it’s really easy to learn from Evan."
2998,The Evan Brand Show,Wealth of knowledge!!!,5,"I am soo impressed with Evan Brands podcast!! He is cover such important topics in such depth and detail yet still makes it very easy to take in. I have suffered from mold toxicity my self as well as co infection and have learned so much from his summit, lectures and his podcast. I highly recommend listening, the knowledge you will gain is worth every minute. Thank you Evan for all the good you do, it is greatly appreciated!!!"
2999,The Evan Brand Show,Always interesting subjects,5,"I totally enjoy listening to Evan. The subject matter is always interesting. He gets right to the point, and doesn’t bore you with an over long interview."
3000,The Evan Brand Show,Information Everywhere!,5,I recently found this podcast and it was been a wealth of information!
3001,The Evan Brand Show,I love this show,5,"Definitely one of my favorite podcasts.! Evan has really great guests and topics, and I am enjoying his style of podcasting and how he shares so much of his life. The added birdsong on one of the current episodes was a wonderful bonus! I have only been listening for 6 months or so and I am binging on all the older episodes."
3002,The Evan Brand Show,AMAZING/Informative Health Show,5,Evan Brand is nothing short of incredible. He is so knowledgeable and informative. His podcast are full of passion and purpose. His goal is to educate the world about our health crisis and he also gives realistic and actionable steps to take to better your health! Listen to one episode. You WILL BE HOOKED! Thanks for all you do Evan.
3003,The Evan Brand Show,Jeffbook mold remediation,5,Really good information. Thanks for sharing your story of how mold has affected your life and how Jeff remediation has helped you.
3004,The Evan Brand Show,Outstanding podcast,5,Evan Brand's podcast is outstanding. He brings infomation in an understandable way and he teaches on topics that we all need to learn about. What I also love about Evan's podcast is that he helps both adults and children and he encompasses all facets of nutrtion and lifestyle into healing your body.
3005,The Evan Brand Show,So many topics brilliantly covered,5,"I am so happy to have discovered this treasure trove of podcasts. I will continue to listen to others as well, but it’s almost unnecessary as Evan brings most of the experts that I respect onto his podcast. There are so many that they can almost act as a library to look up specific topics in which I am interested. I also appreciate how dense and concise they are. And when you can augment them with Evan’s YouTube videos, it really provides a powerful body of knowledge that has helped me to address several health issues."
3006,The Evan Brand Show,Evan Brand is the real deal!,5,"I have been keto and fat adapted for almost 2 years now. It was the first step in trying to get rid of my downstairs problems. I knew I still had to search for answers as every now and then I would still get major attacks. Whether it be what I just mentioned or even panic attacks, I knew I had to keep researching to figure out how I could help my issues beyond just eating clean. I came onto Evan’s podcasts last spring and I’m glad I did. He made me aware that regular lab testing will get you nowhere. I was diagnosed with SIBO by my Gastro and of course told I was told not to do probiotics and fermented foods etc. The Gastro/recommended FODMAPS diet wasn’t really getting me anywhere either. After taking Evan’s urine test and fecal test, I finally found out after years of conventional testing that I actually have names to my IBS issues rather than just the broad term SIBO. Finding out that I had H pylori and a few other specific types of bacteria that can be eradicated with specific gentle herbs is a great start to my journey of restored health. It has opened up the beginning pathway of letting my body experience what nature intended; homeostasis or giving me back the balanced hormones that make the body run efficiently. I can’t stress enough how much better I feel since I started on the recommended herbs. We are not supposed to feel rundown and stressed out on the level we have all too well come to accept! I believe a bout of food poisoning that I got while traveling was the straw that broke the camel’s back causing me to search for answers. It has taken a lot of patience and perseverance to find answers as in the beginning I was relying on conventional testing. I did the scrambled eggs with the x-ray testing to see that I was digesting my food like I was supposed to be. I did the endoscope down my throat and blood tests to no avail. I can say without a doubt the herb supplements I have been using have helped me tremendously and I have not been having the panic attacks that I was having almost daily or weekly. I know it’s a journey to get rid of a lot of these issues but Evan knows exactly the order you should go after them and I thank him for this. Evan is a great person to work with during this journey and it is well worth the effort."
3007,The Evan Brand Show,Awesome show!,5,I am loving this podcast. I love the way Evan shares his experience and struggles with his health. I also appreciate that Evan is open to learning from the many awesome guests he interviews. I find this show so informative and more relatable than most health podcasts.
3008,The Evan Brand Show,Can he change your life???,5,"Yes. Yes he can. I listened to Evan’s podcast for a while when I realized I needed to actually schedule a consultation and start drilling down to the root of my issues. I was suffering from seemingly random symptoms that western medicine sought to attack with prescription medications. Evan did the tests, got the numbers, made a protocol...and here I am three months later feeling better than ever. Don’t wait, you’re too important."
3009,The Evan Brand Show,I recommend him to everyone,5,My family is obsessed with Evan brand. He is not only informative but his sweet and caring nature really makes it feel like you know him just from listening to his podcasts. You can FEEL that he cares so deeply for functional medicine and helping as many people as he can. I listen to him daily and it has helped me stay strong in changing all aspects of my life to get to root causes of my illnesses. I couldn’t be more thankful for finding him!
3010,The Evan Brand Show,I learn something jaw dropping each week,5,I love Evan’s comprehensive discussions of a variety of health topics. Even when I think I know all there is to know about something I learn something new and fascinating. I highly recommend this podcast to anyone interested in finding root causes of health issues.
3011,The Evan Brand Show,Love his Dr. Brand’s podcast.,5,Legitimate content. Dr. Evan Brand is a knowledge powerhouse. Stumbled upon him from the Perimenopause Summit I gleaned from recently. Been following him now. Really great content.
3012,The Evan Brand Show,Love the interviews I learn a lot.,5,"Hi, I wish you can do more podcasts, I always listen and feel like I want more of your recommendations. Thank you and keep it up doing this awesome job."
3013,The Evan Brand Show,Excellent In-Depth Functional Medicine Information,5,"An easy to understand but very comprehensive podcast discussing functional medicine — new tests, information seen through the lense of experience with individual patients.
One of my favorite podcasts!"
3014,The Evan Brand Show,Great resource for Functional Med!,5,"Evan has a real talent for asking the right questions from his guests. Not only are the guests/topics great, but he translates what can often be complex topics into a conversation that the end consumer can grasp. Definitely worth the time!"
3015,The Evan Brand Show,Make “The Evan Brand Show” A Daily Habit!!!,5,"I will recommend this podcast to anyone, as he covers such a vast range of topics beyond functional medicine and gut health. Evan is so down to earth and has a level head on his shoulders, he’ll ask out-of-the-box questions, help you piece together health woes and walk listeners through logical answers! He’s intelligent, educational, fun, inspirational and spreads hope like a wildfire...and he even offers his own practice to work with patients remotely! I’m so thankful I stumbled across his content, he’s definitely one of my role models now. 🌿"
3016,The Evan Brand Show,Best functional podcast,5,I love Dr. Evan’s interview style. He asks all the questions I want answers too. I love that he shares his own health experiences for all of us to learn from. His is by far the best functional med podcast I’ve found. I wish I would’ve found him sooner.
3017,The Evan Brand Show,"GREAT Content - Thank You, Evan!!!",5,"The Evan Brand Show provides such valuable content ALL THE TIME!
This is my absolute favorite podcast. Always well worth my time to listen. I have learned so much from these podcasts and my life is so much better because of Evan’s content.
Thank you for providing such great info!"
3018,Joe DeFranco's Industrial Strength Show,Best Podcast Period!,5,"I downloaded Itunes just to leave a review, I like to listen on spotify. I have known about Joe D. for years now, just learned about his podcast 2 years ago. I have been around S&C for along time and I have learned more from the Industrial Strength show then I have from my certifications and schooling. I love it so much I joined the Defranco Insider so I can learn from the edicational tools they have in the insider. Keep up the great work and content. also put your carts away :)."
3019,Joe DeFranco's Industrial Strength Show,"Making Progress Again, Thanks to Joe D",5,"I’ve only been training a little over a year, but wish I would have found The Industrial Strength show from the beginning, especially since I started training when I was 40. Joe gives such great advice about training smarter to make progress AND prevent injuries at the same time. The information Joe shares on this podcast alone has helped me overcome some injuries and make progress again after several minor injuries. After listening to almost all the episodes, I have started using his programs (as has my wife and two kids). I can truly say this podcast has helped me and my whole family train smarter and get stronger!"
3020,Joe DeFranco's Industrial Strength Show,5 Stars that deserves 10 STARS!,5,"Should I say more? There are good podcasters, there are great ones, then ones of EPIC PROPORTIONS. That is Joe D. Joe D falls on a list of a rare-breed of Strength/Conditioning Coaches: He WANTS to teach the “Top-Secret Info” to us (by first teaching us that it is NOT top secret). Whether you are a new exerciser, an experienced lifter, a stay-at-home mom, or a full-time professional wrestler, Joe D teaches foundational, applicable training techniques and lifestyle habits that we can all take into the REAL WORLD, and be successful. I have been here from Episode 1, will be here to 1000, and beyond! Thank you Joe D for being real, for overdelivering, and looking out for everyone. You ARE an inspiration to many!"
3021,Joe DeFranco's Industrial Strength Show,Game Changer!!!,5,"Honestly, I’ve never been into listening to podcast but you’re the 1st one and been hooked on since. I have a pretty long commute to work so I’m always looking forward to learning something new every week from this podcast. I like how you keep it real and don’t try to sugar coat anything. That’s what we all like. Thanks Joe! 💪🏽"
3022,Joe DeFranco's Industrial Strength Show,Best strength and conditioning podcast around.,5,"As someone who geeks out on programming and problem solving when it comes to strength and conditioning, Coach D’s practical, no non sense and down to earth way of answering questions is of the utmost value. The answer, “it depends” is always backed by practical and easily applicable background. As a firefighter, I have a lot of masters to try and please physically to perform well, stay well, and avoid injury. I tune in to each episode and make time during a very busy schedule.
Thank you to Coach D for all of the information and sharing of knowledge!"
3023,Joe DeFranco's Industrial Strength Show,The Best in the Field!,5,"I have known about Joe for a while now having been a trainer and youth performance coach for about 5 years now. Being a now 31 year old, washed up former 3 sport athlete, also from the great state of New Jersey like Joe, I find so many connections in things he talks about that make listening to him very enjoyable. Then he smacks you right in the face with a boat load of knowledge that you didn’t even know you needed and you can never go back to not being hooked on this show. I am an early riser so I listen to the show first thing Thursday morning when it drops and it is just as effective as preworkout. I have utilized things Joe speaks of in both my athletes and my own personal training and they are game changers! Thanks for all you have provided and will continue to provide. If you’re not listening you obviously don’t want to get better! #jerseyjacked"
3024,Joe DeFranco's Industrial Strength Show,A Whole New Outlook on Fitness,5,"I’m not as young as I once used to be. I’m not able to train like I used to, my joints hurt a little worse in the morning, and my sleep has been more sporadic. However, since I found the Industrial Strength podcast I’ve taken Joe’s tips for lifting longevity, feeding myself with the right supps, and taking care of my body. I feel 1000 times better every morning and I’m ready to tackle the day. Thanks Joe D for the free content!"
3025,Joe DeFranco's Industrial Strength Show,If you're serious about being fit AF....,5,"If you are serious about getting strong and fit then this podcast is for you! Joe goes out of his way to deliver great information, tips, excercises, and programming for specific needs!! Do not just take my word for it just listen for yourself! Love his dad's stories and always return your shopping cart!!! Don't be a lazy bastard!!"
3026,Joe DeFranco's Industrial Strength Show,17 years STRONG! A must listen!,5,"If you’re not following Coach D I highly recommend it. I’ve been following him for years. With all the myths and contradicting advice on the googles his podcast is real, enlightening, entertaining & practical!
Start listening and you’ll be glad you did."
3027,Joe DeFranco's Industrial Strength Show,Best S+C podcast out there,5,"Joe provides a lot of guidance in the vast and conflicting world of training. As someone who is on their last semester of college in the exercise science major, I feel like this podcast has aligned very well with a lot that I have been taught. Sometimes I feel like I learn more from the podcast than school. Premium content for anyone who is remotely interested in self-development and training."
3028,Joe DeFranco's Industrial Strength Show,Great information,5,"Found the podcast a few weeks ago and can’t stop listening!! Ton of valuable information that can be used for all levels! Thank you for your time to talk us, keep up the great work!"
3029,Joe DeFranco's Industrial Strength Show,Unmatched Value,5,"I first heard of Joe D after a few months of starting my garage gym and doing some research on turning my passion into a business. I found him on YouTube and instantly knew he would be an incredible asset to my growth in this industry. Once I found out he had a podcast I started listening to his POWERFUL podcast almost every single day in the car. The information he gives is riddled with gems, he has incredibly intelligent guests on the show, and his programming advice is fantastic.. for anybody interested in trying to be better and make a name for themselves in this industry or just looking to improve on their personal gains in the gym, I couldn’t recommend joe enough. Joe, thank you so much brother!"
3030,Joe DeFranco's Industrial Strength Show,Entertaining and Educating,5,"Joe’s podcast is entertaining and educating for an idiot like me! With an IQ of 83 at best I’ve been able to learn and comprehend what Joe talks about in every episode. While joe can’t do much about my IQ, my training is so much smartlier and my progress is through the roof because of all the incredible knowledge Joe bestows! So no matter if it’s a level 5 hurricane or 9.0 earthquake, I’ll have the strength and the stability to always put my shopping cart back! Thanks Joe, industrial strong for life!!"
3031,Joe DeFranco's Industrial Strength Show,I’m angry at myself...,5,.... for not finding this podcast sooner. I have a degree in Exercise Science and Joe has expanded my learning and understanding beyond what I could receive in a classroom. Thank you Joe for bring the quintessential personal trainer on all levels including humility. Hope to meet ya one day. Best Fitness podcast.
3032,Joe DeFranco's Industrial Strength Show,Sober tool,5,"Yo joe! Just wanted to share with you the impact you have without knowing..I’m 6 years sober as of September 3💪🏼..2 years ago I almost had a relapse, I was feeling bad about life and a lot of that had to do with being overweight..287 lbs to be exact..I found your show and immediately felt a connection. I’m a jersey boy, born and bred, tough as nails, blue collar hard surface floor guy.. After binging dozens of shows in a row, you inspired me to hold up my jersey strong reputation and ultimately stopped me from picking up a bottle. Your genuine personality shows through the airwaves and speaks to me as if you were my trainer. Almost 2 years later I listen every week still and truly feel you keep me sober. I’m down to 211 lbs with 198lbs of lean muscle mass, 8% body fat. Completely “jersey jacked”!!!! I owe it to you. Not only am I in the best shape of my life I now have 29 guys on the road, business is phenomenal..Again, you probably don’t know it, but you touch more people than you think. I hope to shake your hand one day and give you a bro hug, lol..If I start crying a little bit you’ll know it’s me. Stay great, never forget how much you’ve done for others..
If you ever need floors done I wouldn’t charge you a dime, haaa. Just want to train with you."
