,podcast name,review score,review text
380,NPR News Now,4,"Love all the different stories, unfortunately without the volume being modulated for the different reports one has to continually adjust the volume on the I phone.  This becomes annoying to take the phone out of the sport holster each time for each report in order to adjust the volume.
"
381,NPR News Now,4,"I have three brief newscasts from difference outlets programmed to play one after the other. The NPR newscasts seem surprisingly well-balanced politically, considering their source. Perhaps they could stand a little more emphasis on domestic news as opposed to international.
"
382,NPR News Now,5,"Great way for me to hear US and National news quickly!
"
383,Unlocking Us with Brené Brown,5,"So happy you have started this long overdue podcast! Thank you for giving FFTs a name and a face. Your examples were awesome and the strategies very useful. BTW, your outro was great.
"
384,How I Built This with Guy Raz,5,"I love this show and listen to it every week. The people interviewed are so inspiring and interesting. I strongly felt the need to comment on Chris Zarou's comments about trying to find an internship to gain managerial experience. My daughter did a 6 month internship with Sony in college and part of her duties was to scan social media for ""up and coming"" artists. She ""found"" Imagine Dragons and wrote up the proposal to her boss and was laughed out of the room as a little girly without a clue how the big bad men ran things. I don't believe that gentleman is laughing now. So Chris probably did the best possible thing and deserves his success!!
"
385,How I Built This with Guy Raz,5,"These are riveting stories of people from startlingly diverse backgrounds whose energy, ideas, persistence and... often...humor has vaulted them to extreme success in businesses that matter deeply to them. It's a revelation that the world of business can be entertaining, emotional, and inspirational.
"
386,How I Built This with Guy Raz,5,"I love this podcast so much. Besides being entertaining and inspirational, each podcast makes me feel energized to believe that I Can Do It, too! Thank you, Guy. I adore you and your show. Maybe one day you'll be interviewing me:)
"
387,How I Built This with Guy Raz,5,"I listen to every episode and can't wait for the next one!
"
388,How I Built This with Guy Raz,5,"Guy Raz is such a great probing empathetic interesting Interviewer. Some times I laugh my like crazy sometimes I cry its so motivational and inspirational . Guy keep up the great talks and conversations with your guests. I truly enjoy this podcast. Thanks for the gems. Artie
"
389,How I Built This with Guy Raz,5,"It is so interesting to know the back story behind these great entrepreneurs and the tipping points and struggles to becoming a great success. I use so many of these products and services and knowing its origins gives me a great perspective and added respect for the Founders. I am hooked on this show and look forward to future broadcasts! Highly recommended! One of the best podcasts around!
"
390,How I Built This with Guy Raz,5,"Hearing the story of how well-known brands came to exist, in the words of the people who created them, is fascinating and inspiring. This is one of my favorite podcasts!
"
391,How I Built This with Guy Raz,5,"A highly addictive business podcast that gives entrepreneurs the inside track of what it really takes to build the businesses that are changing our world
"
392,LeVar Burton Reads,5,"I grew up on LeVar Burton teaching me to love the written word on Reading Rainbow. Now that he has a podcast reading short fiction for adults to enjoy, I am more than excited to see what else he has in store. LeVar Burton's reading of ""Kin"" by Bruce McAllister was engaging, entertaining, enjoyable, and a wonderful way to spend the night. It's as if LeVar is reading you a bedtime story, bringing a sense of calm and relaxation to anyone listening. It reminds me of when he used to read to us on Reading Rainbow. I loved this first episode and I am more than excited to listen to future installments of his podcast. It's going to be an amazing ride!
"
393,LeVar Burton Reads,5,"Every childhood afternoon of my memories comes back to me in a wholly new and yet familiar way, merging what LeVar brought me with storytelling in Reading Rainbow and this burning passion for stories that mark the world and those that listen to them with their own patterns and magicks, stirring new and exciting worlds to life in our veins--changing us, growing us into what we may yet become. Thank you for giving us a storytime to come to--whether we're old listeners or new, young or old--that continues to expand the horizons of our minds, and bring us to that collective fireplace, that cliffside edge, that ship in the sky. I can't wait to hear all the stories to come!
"
394,LeVar Burton Reads,5,"I grew up with LeVar reading to me on Reading Rainbow and hearing him read amazing short stories is probably the most soothing thing I can think of when I am ready to lose it on my way to work. This podcast is a lifesaver! LeVar suggested I leave story recommendations in one episode and I don't have an Apple login, so I will do it here. Two stories that are classics and I would love to hear read by him are ""The Lottery"" by Shirley Jackson, and ""An Occurrence at Owl Creek Bridge"" by Ambrose Bierce. I love these stories, but they are both more than a little dark, so I understand if they won't be top picks. Thanks a lot LeVar! Looking forward to more!
"
395,LeVar Burton Reads,5,"In the past 2 years, I’ve gotten into podcasts in a big way - I listen to a lot of shows while running, cleaning house, and commuting to work. So when I saw LeVar Burton had a new podcast that is essentially “Reading Rainbow” for adults, I was thrilled, and the result certainly hasn’t disappointed – it’s currently my favorite podcast! It’s absolutely perfect – LeVar’s smooth-as-silk, expressive vocals; fascinating, hand-picked short stories; and personal commentary make for such an enjoyable listening experience. For every grown-up who still wants to be read a good story, your wish has been granted. I hope LeVar keeps making many, many more episodes for all of us to enjoy.
"
396,LeVar Burton Reads,5,"I adore this podcast. Thank you LeVar for sharing these stories and by bringing them to life with your narration. I was a huge fan of Reading Rainbow as a child and I feel great nostalgia while listening to LeVar Burton Reads. I am often backed into a corner with work with not much time to myself; listening to an episode during my commute, during my breaks, or in between classes is a relaxing and worthwhile use of my time. I love that I recognize some of these authors and that I am being exposed to new authors and new works! Thank you to everyone who helped create this podcast project. I can't get enough of it and I am looking forward to more story recommendations. :)
"
397,LeVar Burton Reads,5,"I really value this podcast! LeVar Burton has a wonderful relaxing way of reading these stories. I also appreciate the way he brings these stories to life through the emotion he puts in it and through the voice he gives these characters. The tones and inflections in each story are also artfully handled, which is something so many other story podcasts seem to lack. Want short stories that actually sound interesting to listen to? This is the podcast to go to! I would really love to hear ""Recitatif"" read on the show. An interesting read about race relations that I cannot seem to wrap my brain around! Anywhoo, I hope there are many many more seasons of this podcast to come.
"
398,LeVar Burton Reads,5,"This podcast makes me so happy! I'm always looking for new authors to read and it does not disappoint, and of course Levar Burton's readings are unparalleled. I also appreciate the subtle music scoring and the live interviews with some of the authors as bonus content. I couldn't find a story suggestion option on the podcast website but I'd love to hear ""A Stretch of Highway Two Lanes Wide"" by Sarah Pinsker, or really anything from her collection Sooner or Later Everything Falls Into the Sea, her stories are fantastic and seem right up this podcast's alley. Thank you so much for taking the time to create this!
"
399,LeVar Burton Reads,5,"This was engaging, compelling, and truly enjoyable. Great way to spend my commute this morning. LeVar's reading was as amazing as expected, and this first story was excellent. Highly recommended!
"
400,WTF with Marc Maron Podcast,5,"I didn't think I would like it so much, but I think Marc Maron is one of the best interviewers around. He connects with his guests without pretense, and his own honesty and warmth seem to disarm them - which leads to a great conversation about meaningful and interesting aspects of people's lives. Of course my favorite interviews are with people I already know and admire, but I am surprised again and again at how much I enjoy and learn from interviews with people I'd never given much thought to, or maybe never even heard of. I ended up binge-watching the whole first season of Maron, and will no doubt do the same with the second. He is a mensch.
"
401,WTF with Marc Maron Podcast,5,"Marc doesn't mince words, he wears his heart uncomfortably on his sleeve, he's the real deal (the Kinison years), his love life mirrors mine. ""wtf is wrong with me??????"" The first podcast I truly heard him when he was on vacation in Hawaii, he was talking about his GF at the time, she eventually became his fiance, but inevitably broke up. My point is, the wriiting was on the wall , he knew it, but he went ahead with the relationship he knew was doomed anyway. This dude is my doppelganger in life. God bless him for letting me know I'm not too effed up, and inspite of idiosyncratic personalities, we can exisist is this world.
"
402,WTF with Marc Maron Podcast,5,"A few years have passed since I first got into Marc Maron's WTF podcast. If I remember correctly, I started listening around episode 5. Now almost 400 episodes later, I can attest that it's the same old show I fell in love with. Maron's ability to continuously produce interesting and intriguing content through his personal reflections and the interviews with guests allows for an amazing and feel-good show. I can't stress enough how many times I started a WTF pod episode in a funk and came out of it laughing. Maron is a Pod God. Get into his podcast, read his book, watch his show. 
"
403,WTF with Marc Maron Podcast,5,"This show is an incredibly comforting hang out session with this old friend who only ever talks about his personal interior universe, which is comfortable because it never changes, but then seeing how he interacts with each individual guest is amazing, because you see that outside of his Problems Marc is an intelligent, funny guy who is genuinely interested in the interior lives of these famous guests, and he manages to get them to talk about the real, relevant emotional and personal stuff of their lives, perhaps by the very virtue of his being so honest about his own problematic relationship with himself.
"
404,WTF with Marc Maron Podcast,5,"I rarely recognize the guests, but every episode is an examination of the self and of empathy. It isn't laugh-every-minute, since it looks at artists' lives and Marc doesn't mock their experiences. The comedy slowly comes out in the irony of life, making the podcast feel like the raw material to Maron's own stand-up. I wouldn't call it ""dark,"" since the guests have had their troubles and Maron recounts his own anxieties from the past and present, but everyone I've heard has kept going and has some nugget of wisdom that makes me feel pretty good by the end of each episode.
"
405,WTF with Marc Maron Podcast,5,"My favorite interview podcast out there. At his best, Marc is wide-open, honest, personal, hilarious, and smart. He produces the show well, and I haven't heard a show where he mailed it in or did not connect well with his guest. I would say if you don't like stand up comedy you will get a bit too much ""insider baseball"" about the inner workings of that profession when he interviews a fellow comic, and he'll defer a bit too much to those guests even if they ramble a bit, but if you don't like stand up you probably aren't listening anyway. But there's a lot to love for those who don't like the stand up. Case in point: the Lena Dunham interview. Really entertaining on a number of levels. Always looking forward to the next WTF.
"
406,WTF with Marc Maron Podcast,5,"Not only is this the only podcast my boyfriend and I can agree on, but we get more excited than is probably socially acceptable every time a new podcast episode is released.
Marc Maron is angst-y, heartfelt, and brutally honest in the best way possible. He broaches subjects with interviewees that others may shy away from. It's that commitment to interesting and thought-provoking podcasts that we find so absolutely fascinating. He is very funny and captivating and each episode seems too short.
We started listening because we love his stand-up, and are extremely happy with our choice to start listening.
I would definitely recommend this podcast for anyone sick of puff pieces, or uninteresting interviews that ask the same old questions.
"
407,WTF with Marc Maron Podcast,5,"Marc is just a man who has a passion for finding out what makes other people passionate, how they have gotten to where they are and all the experiences in between. He's real, he doesn't hide his own struggles to seem cool - which makes him this lovable, fallable human just talking to another person about ""making it."" Which in the end, we discover, is just an outlook. If we ""made it"" or not is completely dependent on us and our attitudes. Thanks for being human and asking the questions other media people were afraid to ask.
"
408,Criminal,5,"Perhaps it would surprise you if I said I've listened to each episode of Criminal entirely 5 or so times. It shouldn't, though: I expect PRX to have multiple awards for this storytelling masterpiece. Crisp sound, unwinding storylines, probing interviews - Criminal is the cold standards others have been unable to crack and produce themselves. I can relisten to my favorites every few weeks, without boredom, like Racehorse Hanes, Lavendar Scare, The Procedure, In Plain Sight, Perfect Specimen, and Open Case. A new episode aired today, are you as excited as me?
"
409,Criminal,5,"The production quality of this show is flawless, really easy to listen to. They bring in a variety of guests and cover everything remotely related to criminal acts from the traveling electric chair to leaving a giant Buddha statue in the verge.
This show deserves a spot in your playlist.
"
410,Criminal,5,"1/2 podcast I listen to daily. I first heard about this show on 99 Percent Invisible. It is easily one of my favorite podcasts. Every morning Phoebe Judges' voice and questions take me into worlds beyond my own, and a little more paranoid of who is sitting beside me. An all around great quality production. As there are so many insightful topics and explorations of each topic, I really love when there is a two-parter, diving deeper into each nugget of the story.
"
411,Criminal,5,"The stories are really touching, presented with high journalistic standards, and the host is really likable. Awesome!
"
412,Criminal,4,"It's well structured but one thing is that the narrator/speaker sounds like she's almost whispering, I had to turn my sound up quite a bit to hear her more.
"
413,Criminal,5,"I first heard about this show on 99 Percent Invisible. It is now my favorite show to listen to. The host's voice, questions and narrations are lovely. Great production quality in general, with no silly sound effects.
"
414,Criminal,5,"Absolutely love this podcast - my only wish is that there were more than two episodes a month.
"
415,Criminal,4,"I love this show. The production is great and the stories are great. The older episodes are better Imo. I am still absolutely a fan and listen to each episode but lately the show seems to be gravitating more towards ""Victim"" and less toward ""Criminal"" Just seems to be getting more in depth about the victim of a crime than it used to instead of just talking about the crime itself or the ""criminal"" committing the crime.
"
416,The NPR Politics Podcast,4,"NPR politics is a good podcast for keeping up on the political landscape. They don't get lost in the weeds of politics and do a decent job painting the big picture. My only complaint is while the hosts try their best to present a balanced and unbiased description of events, it's evident that the show leans slightly left/center-left on the political spectrum. They handle it well though, and they are certainly engaging in journalism, not punditry, and show the other side pretty fairly so this can be forgiven. It's one of my favorite political podcasts.
"
417,The NPR Politics Podcast,4,"I've always loved the format of NPR's Pop Culture Happy Hour, but the content has always disappointed me. Hearing four different opinions on the latest comic book hero movie? Just hearing one is too many. So hearing the NPR Politics podcast ""borrow"" the format in my opinion is a stroke of genius. Finally - a valid format but now with something to say. Well done!
"
418,The NPR Politics Podcast,5,"The podcast is great. I like the input each member has. I get a little frustrated when it feels that the group is becoming biased but it does not last that long. They really seem to present the information. I laugh a lot at their ""Can't let it go"" segment. I hope they stay on beyond the presidential election and they find a niche
"
419,The NPR Politics Podcast,5,"Despite other reviews, NOT 1 sided, held it's tongue in providing blow by blow events that shaped the election. Looking forward to it's focus on policy. Does a great job of contextualizing and spinning forward possibilities. It will miss Asma Khalid's substance, but addition by subtraction with Sam Sanders leaving.
"
420,The NPR Politics Podcast,2,"I generally turn off this podcast about halfway through because they seem to cover only the surface-level material available for the day's news. It never feels like they've done the background reading required to really do analysis.
They have the distinct disadvantage of coming after The More Perfect Union podcast on my player, which is much deeper in spite of being an amateur effort. I'd recommend that podcast as an alternative if NPR Politics Podcast isn't doing it for you.
"
421,The NPR Politics Podcast,5,"I'm also a fan of Slate's Political Gabfest. The NPR Politics podcast is a nice complement. I love the camaraderie between the NPR reporters. You can tell they are really enjoying themselves, and that makes the politics talk more engaging.
"
422,The NPR Politics Podcast,5,"If you're expecting editorialised opinions about everything Trump and Clinton say and do, look elsewhere. But if you're interested in how likely they are to win based on polls, and how the campaign process works, then subscribe and learn.
"
423,The NPR Politics Podcast,5,"I listen to each every NPR politics podcast. The regular weekly Thursday content is always relevant and up-to-date and extra editions are added to cover breaking news. Tamara Keith, Mara Liason, Scott Detrow, Suzanne Davis, and the entire crew of fine journalists are stationed on the front lines and therefore are able to report on the words and actions of primary sources. Tamara for example is about to accompany the president on his overseas trip, Mara has a (tiny?) desk in the Whitehouse, and Suzanne seems to have a phone booth (?) in the Capitol. In addition to delivering outstanding content the process is well-honed and deserving of high praise for its display of active listening, mutual respect, absence of interruptions or grandstanding or getting in the way of the news, and collegiality among the multiple participants in each podcast. This makes for an listener- friendly, listener-centered environment which facilitates the accessibility and comprehension of the content and the learning that ultimately follows. Thank you NPR Politics podcast!
"
424,Invisibilia,5,"What a fantastic, mind boggling, refreshing and crucially important show in these times of so much disinformation!! Simply BRILLIANT! Thank you from Brazil!!
"
425,Invisibilia,3,"I love this show. It's smart, true, thoughtful, honest, willing to go deep -- each story is like one of those lengthy new yorker articles of old that makes you breathe deep and thank goodness for great journalists.
"
426,Invisibilia,5,"I am coming into this podcast as an avid Radiolab listener - I have listened to all the Radiolab podcasts mulitple times over... so I am looking for something new to absorb. Invisibilia is similar in their approach to investigation and impactful story-telling, but stands apart with their overall theme and positivity. The more emotive and empathetic subject matter is also very interesting, and I have ended up researching more about subjects after listening to these podcasts. Give me more!
"
427,Invisibilia,5,"I'm just enthralled with this show. So dimensional. Very multifaceted. Pulls you into the real world with rich and subtle nuances. Nothing mundane about it. I learn something new and interesting in every episode. Such a treat.
"
428,Invisibilia,4,"I have listened to the first two episodes (Batman and Thoughts) and cannot wait to listen to each of them again. How great is that?
"
429,Invisibilia,5,"The show is FANTASTIC. Each episode is different, but all are excellent. The shows are explorations of human experiences and reactions that offer insight into our own lives. Many shows feature extreme stories which can sound exotic at first -- but the stories are extreme because they distill an idea or emotion and that allows us to see it and focus on it. For example, the show ""the new norm"" is about men on Shell's oil rigs finding wonderful results (better efficiency, better safety) from classes on interpersonal relationships and letting go of ""manly"" virtues like not asking for help. Few of us ever will work in such dangerous places or have bosses at work who urge us to share intimate personal details with our co-workers. BUT the story shows the value of breaking down pre-conceived barriers most of us follow without thinking about them. All with high integrity to truth and an intimacy with the hosts who take us through the ideas. i love this show.
"
430,Invisibilia,5,"I really love the content of this show. I want to like it. However, the vocal fry is just so bad. I have a really hard time listening to it. If the one girl would just use more air when she talks without frying her voice, I would absolutely love this show.
"
431,Invisibilia,5,"I'm hooked. Solid reporting. The producers weave threads that surprise you in the end: they make it worth listening to every second. No time wasted with mindless banter (not my thing). Smart interviews and diverse stories that make you wonder what characters are the the true 'villains' and 'heroes' of our lives.
"
432,Behind the Bastards,5,"I never expected to like this show as much as I do. Not that it doesn’t look interesting, but it’s just not totally in my normal wheelhouse of true crime, fringe religion, and conspiracy theory podcasts (I subscribed after listening to the L. Ron Hubbard episodes). But I will literally stop listening to any of my other shows to switch to this one when there’s a new episode. Even if I don’t know the subject, or never thought the person was that interesting, Robert does a great job telling their stories. I love the banter with the guest hosts as well, which is entertaining, and doesn’t usually derail the topic too much. Overall, one of my favorite podcasts out there right now.
"
433,Behind the Bastards,1,"Have been a fan of Robert Evans since Cracked, and I do really like BtB. Really well researched about lots of interesting people, about whom I have known very little. Robert Evans is very funny, and he backs this up with knowledge about the subject they're discussing, but too often the podcast is let down by the comedians who guests on the show. They're basically given free-reign to derail Robert's monologues for no reason except to jump in with a poor one-liner. This is made worse when the host and the guest aren't recording in the same location and the sound delay makes these interruptions painfully drawn out and awkward. Great podcast, though. Just wish the comedians would either engage with what Robert is talking about, or not interrupt so much.
"
434,Behind the Bastards,5,"This is the only podcast I consistently recommend & I check every day to see if there has been a bonus podcast or if I just somehow missed a recent release. Be warned that if you lean toward the right politically, you might have a bad time as (shocker!) many of the most evil people in history align themselves with conservative politics/rhetoric which is not the fault of the hosts, it's just the truth! However, if you love a good laugh (in the saddest of ways sometimes) give it a listen.
"
435,Behind the Bastards,4,"I like Robert and I've liked a lot of his guest hosts, and the topics are often very enlightening, but it's pretty rare for Robert to stop talking before a guest interrupts him and he's actually pretty bad about butting in on his guests as well. I think it actually used to be better in this regard, but ever since Robert had the little episode of throwing pens around the studio, it seems like he or the producer have lost control of the show. The content is solid, but they really need to tighten up.
"
436,Behind the Bastards,5,"An excellent combination of current events, history, & humor, BtB is the only podcast I recommend. Each episode leaves me laughing in frustration at the evils of humans, but also craving Doritos. Not sure where to start? I recommend the episodes on Gaddafi.
"
437,Behind the Bastards,3,"I find very few podcasts informative and funny simultaneously. This is the only one out there for me so far. I see some people complaining about the hosts' humor, but I personally like them a lot, and I'm really picky. Give it a few episodes, and if you don't like them, then clearly it's not for you. After a few, I was hooked. Robert Evans is clearly a bright dude, and he's able to boil down a lot of information into solid hour-ish episodes.
"
438,Behind the Bastards,5,"I'm so glad that I'm not disappointed after checking out a few episodes today. The production is well done and the host is able to provide some interesting insights into some mainstream figures/personalities. I personally have not run into the audio issues that another reviewer mentioned, but I've also only listened to more recent episodes. Hooked and can't wait for more. Lots of horrible people and maybe we can all aspire to be better in a world full of bs.
"
439,Behind the Bastards,5,"The show is basically some millennials who view history through the spectrum of their political opinions. They've had like 20 different subjects so far and can't find anyone left in history worse than Ted Cruz, Charles Koch and the Reagans. They aren't nearly as funny as they think they are and could probably easily edit out 30-40% of the podcasts. You guys should should check out podcasts like feakanomics or stuff you missed in history class where they can provide great content without being annoyingly political and obviously partisan.
"
440,Global News,5,"I am a Chinese student, I listen to global news as well as BBC everyday. I am updated with latest news of every corner of the world, which is really helpful to my English learning. I think the content of news could be more varied, not always just politics, economy. Generally speaking, I love it very very much.
"
441,Global News,5,"Use it weekly for long road trips through places where I get no cell service. Just download the latest few shows before the trip, plug iphone into USB port in car and off we go. In-car interface is pretty clean and easy to use. 
Some improvements on recognizing that I have no reception could help as it sometime tries to search for a download although I want it to stay offline. 
"
442,Global News,5,"An organisation with a history of unbiased reporting, the BBC World Service is a great source for news and analysis. The quality of reporting is very high. The Global News Podcast marries the best elements of the reports into a listenable chunck. Been listening on my way to work. Great source along with BBC Newshour.
"
443,Global News,5,"My favourite podcast for news - starts with the most serious global news story and gives that a lot of focus, moves on to other important world issues, wraps up with something interesting in culture, science, or human interest. At 25-35min its the perfect news for breakfast without being too brief or too wordy.
"
444,Global News,4,"If you like a quick rundown of important headline news first thing in the morning, then you need Stitcher. If you're a nerd, geek, news junkie, or a seeker of knowledge and entertainment, then you need Stitcher. Stitcher is like my morning coffee, except that I don't drink coffee. 
"
445,Global News,4,"More and more as TV declines, I use my iPhone as a radio, one with increasingly better speakers, and one easily set to turn off after I fall asleep at night. The Stitcher app furnishes the Internet listener with quite intelligent programming, not re-runs of Gilligan's Island.
"
446,Global News,5,"It is great to have access to the BBC via Stitcher!  BBC's presentation on Stitcher allows me to listen to their valuable & informative programming on my schedule, rather than on the schedule of the local public radio network . . . . a schedule which I always seem to miss!
"
447,Global News,5,"Currently living overseas where I barely get news from the next State it is wonderful to have access to the BBC and what is really going on in the world. Global News rounds up the most important stories and keeps me up to date with what is happening in the world.
"
448,TED Radio Hour,5,"I love your show but you seem to have made it impossible to download the podcast this week. I put them on my phone to listen to when commuting. I don't have time to sit at my laptop live streaming or whatever so I will now not be able to listen to your show which is very frustrating. Why have you done this? The listen later thing doesn't work in any of my browsers, doing save as on any of the clickables only gives me html files. Stitcher doesn't work either and I will never use iTunes as a matter of principle. Why break something that didn't need fixing in the first place.
"
449,TED Radio Hour,1,"I never have the time (or much interest) in sitting down and Watching TED talks, but they are still amazing. What this show does is pulls together 3 or 4 or 5 of the talks by theme. There are excerpts of the talks interspersed with wonderful interviews of the talkers. Absolutely outstanding, and, of course, inspiring.
"
450,TED Radio Hour,1,"What an amazing show! I stumbled upon this a few months ago and I am hooked. Amazing topics. Great guests. It helps that they have a different guest as essentially the new 'topic' for that show. More than that, the questions the hosts ask and insights to the topic presented by the guest are spot on! Clearly they have done their homework. Productions are excellent. Variety in the presentation makes it so easy to follow. I am nearly always inspired! MUST add to your playlist!
"
451,TED Radio Hour,5,"I'm a fan of TED Talks and this show is great for helping listeners learn about the vast archives of TED, as well as bringing listeners up to date on what has happened since the speaker has given the talk. I like the combination of replaying parts of the TED Talk plus the fresh interview. Always interesting!
"
452,TED Radio Hour,5,"I just finished listening to ""Gender, Power, and Fairness"". While the topics presented on this podcast are usually balanced and well though out, this particular presentation was abhorrently agenda driven and one-sided. This was not about ""Gender"" nor was it about ""Fairness"". This was a typical, main-stream, man-bashing, feminist presentation. Every talk was essentially man-bad-woman-good and absolute no counter-points were offered. At the least, the pod-cast was poorly titled. Frankly ""Fairness"" should be removed. I was disappointed.
"
453,TED Radio Hour,4,"The audio and production quality on this show (as on any NPR show) is stellar. But after listening to several episodes, I've concluded that there's practically nothing valuable here except for the TED talk content itself, of which there is too little (and that is too scattered to make sense). Please give me the TED talks themselves instead.
"
454,TED Radio Hour,1,"The production did an excellent job in interlocking different TED talks into coherent themes so far. Every show makes me change my perception about the topic in question. This is a 'must-have' podcast for those who like to think 'out-of-the-box' and being inspired by amazing people. I like the way Guy Raz, the host, interviews the speakers. He asks the right questions is the most charming way. In short, very recommended show!
"
455,TED Radio Hour,3,"I don't have time to listen to many TED talks in their entirety, much as I would like. TED Radio Hour provides the solution. The show cleverly condenses a few standout TED talks on relevant topics (""Happiness"" for instance, or ""Why we Cheat""), intersperses them with interviews of the TED speakers and also with insightful commentary, and presents a thoroughly entertaining and thought-provoking hour of listening. Excellent show!
"
456,The Generation Why Podcast,4,"I happened upon this podcast while searching for true crime and mystery podcasts. One look at the episode list and I was sure this was the podcast for me. However, the Maura Murray episode was disappointing. First, there was inappropriate host laughter during this story, which made him seem even more clueless about the facts. Second, the story was vague and some of the truly important facts were wrong or omitted. These facts are public knowledge. This makes me think that if the research on a story, that I am very familiar with, was incomplete, how solid are the facts in other stories? Keeping an open mind...
"
457,The Generation Why Podcast,2,"I stumbled on the show a few weeks back and I've been addicted since then. I've finally caught up on episodes, which I'm pretty sad about. I enjoy the delivery,and I enjoy Justin and Aaron's opinions on cases and issues. I even like Justin's nervous laughter, because it's genuine. I like the show isn't perfect or over-produced. It's real, Justin and Aaron are real, and I like the flaws that come with realness. I recommend the show to every friend I have that also enjoys podcasts, and I look forward to future episodes. Please keep up the stellar work, guys! If I drank beer, I'd want to share one with y'all.
"
458,The Generation Why Podcast,2,"I HATE when true crime podcasters decide to do a story that has been covered in depth by every single media outlet for decades, sometimes a bit less than decades. Please tell me, what are you going to add to this story? Don't do a check list of proular cases, don't jump on bandwagons, just to ""keep up with the Jones"" I didn't even listen, there is ZERO that hasn't been said. I LOVE your obscure cases. I am a fan since day ONE though. I am grateful for every podcast you do release, I understand the amount of work and the time it consumes, I appreciate it. I just don't enjoy cases that have become over saturated. I have to rate this choice a 1, most days it would be a solid 5.
"
459,The Generation Why Podcast,5,"They do a great job researching and laying out the story but is it just me or do they seem to often times take the side of the defendant? They regularly accuse the police and DA offices of being lazy or corrupt with zero evidence to back up any of their theories. Their personal opinions really dominate the show which can be hard to listen to. And you can often hear the person who isn't speaking breathing through their nose right into the mic, which I realize is a petty complaint but yeesh its annoying.
"
460,The Generation Why Podcast,1,"I got turned on to this podcast after being infuriated with the junk that is Thinking Sideways. After realizing that TS literally does read from Wikipedia (whether they want to admit it or not), I was skeptical of all crime shows. In my opinion, these guys do their research and present facts objectively (in most cases). I like that they have case experts on regularly. Yes, there is some laughter that others are deeming inappropriate, but I don't feel that they are laughing at the cases/victims or taking it lightly. The laughter is directed at theories that others have had about the case, or just ridiculous nonsense, and there is a difference. Thinking Sideways is the epitome of poor taste and obnoxious and this is a 180 degree turn.
"
461,The Generation Why Podcast,3,"I hear about this podcast from another show and was very interested so I listened to as many episodes that I could stand...3. The content is very interesting but I can not stand the way they leave out facts, assume facts about the cases and cut each other off. One of them will be talking and the other person cuts in and talks over the other person. They say ""they will...and she/he will"" A LOT and it gets very annoying. I just wish they approached it differently. I was ready to love this podcast but was severely disappointed.
"
462,The Generation Why Podcast,5,"If you start with their first episode and then skip to more recent episodes, say the last year, they have improved greatly on their editing, sound and overall quality. If you are looking to dip your toe into true crime, murders etc then this is a great podcast with Justin and Aaron discussing popular and not so popular murders. They discus a new crime every episode so don't expect ground breaking discoveries, maybe new perspectives. I don't think either of them have a law background or anything, like their description says, two friends discuss...
"
463,The Generation Why Podcast,2,"These guys don't know what they are talking about; strictly opinion based, but likeable (very mid west dudes). One of the hosts, Aaron, does his research adding most of the fact based information. The other one, Justin, does not do proper research yet adds an emotional perspective. It's a good dynamic. Both hosts are monotone which is a pro or a con depending on your mood. Though awkward at times they are clearly old friends. Big pro for that.
"
464,Staying In with Emily & Kumail,5,"Perfect balance of funny and thoughtful! Thank you!
"
465,Staying In with Emily & Kumail,5,"To be fair, March 2020 sucked. But this show super doesn't! It's wonderful!
"
466,The Moth,5,"This weekend my family and I attended the memorial service of a high school teacher of 29 years and a member of our family, and it was astounding how much he had done, what funny stories he had, and the kind of remarkable person he was. My mom leaned into me and said, if only he had done a Moth podcast that we could always have to remember him by. The Moth offers something wonderful and unique and should be appreciated for the unique version of oral tradition and storytelling that humanity needs to function!
"
467,The Moth,5,"When I first was introduced to The Moth, it was hard to get into. I think it's because I was used to other podcast formats (like This American Life, Freakonomics, etc.), but I thought each episode was a hit or miss. But now that I've stuck with it, every story is so enjoyable because it's someone's story. It's now my favorite podcast and I wish I could listen to this all day rather than waiting for a new episode each week. For those not interested yet, stay with it and it'll become your favorite thing ever!!!!!
"
468,The Moth,5,"I think that the moth is the most wonderful show in creation- it makes me happy when skies are grey.. I love the moth so much.. I wonder how my life would have had about one thousand less laughs and omg.. if I did not know you existed. Actually, I did not know about the Moth until my ex introduced me to it.. and I can tell you it wasn't worth all his pain.. but, it was almost worth it.. It was funny but my ex saved the story about Mike Rips from Omaha Nebraska.. It was a hoot. My first listen and I could so relate to the story. And, the Moth is great because.....I can look at people on the street and think maybe these strangers are a bit like me, quirky,with a point of view that is priceless... I love the Moth, did i tell you that already?
"
469,The Moth,5,"A peek inside the lives of everyday people. Stories can be funny, cute, touching, and at times even shocking. I only wish the weekly cast was longer. 
"
470,The Moth,5,"Easy to listen to because the podcasts are so brief (just one or two stories) I check ""Like"" for episodes of this podcast more than anything else I listen to!
"
471,The Moth,5,"The emotional content is always so varied. The hosts don't get in the way. The story tellers themselves always composed and fitting of mood, never taken away by any obnoxious atmosphere in the crowd. I also listen to 'Risk' 'Story Worthy' 'Porchlight' and 'Snap Judgement' my favorites are The Moth and Snap Judgement. But I listen to those two for slightly different reasons; whereas Snap Judgement is highly produced and more of variety show feel, the Moth is just straight up RAW story telling. Great time spent.
"
472,The Moth,5,"Love to listen to stories about other people's lives. These a short ones thought usually 10 to 20 mins an episode. If you like longer ones I recommend checking out Risk! 
"
473,The Moth,5,"It doesn't get much better than the Moth. I've laughed, cried, and learned. 
"
